二锅头,https://www.baike.com/wiki/二锅头,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/7eb1a53a19164e7c9fb24c93c7627e02~tplv-mlhdmxsy5m-q75:0:0.image,顾名思义，“二锅头”就是原材料在经过第二锅烧制时的“锅头”酒，这酒最为纯正、无异味、浓度虽高却不烈，真的醇厚绵香。如果只取60度的酒，并把它装坛密封于地下，经过长时间醇化，那样的酒就更好喝了，就是有名的“窖酒”了。
HSPA+,https://www.baike.com/wiki/HSPA+,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/ca735359951f4cb5aa3d22cb23ff2cd4~tplv-mlhdmxsy5m-q75:0:0.image,HSPA+的英文全称为 High-Speed Packet Access+，增强型高速分组接入技术，是HSPA的强化版本，最高的下行21Mbps，大部分HSPA+手机基本都是支持5.76Mbps的最高上行速度和21Mbps或者28Mbps的最高下行速度，相比较HSPA的速度更快。总的来说HSPA+比HSPA的速度更快，性能更好，技术更先进，同时网络也更稳定，是目前LTE技术运用之前的最快的网络！ITU已经把HSPA+列为4G网络的一个标准，目前4G标准有LTE-Advanced、WirelessMAN-Advanced、WIMAX、HSPA+、LTE（FDD-LTE和TDD-LTE）5个标准。
辅音,https://www.baike.com/wiki/辅音,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/1a4cce42dcf5416c995262dbe792b0b9~tplv-mlhdmxsy5m-q75:0:0.image,辅音，又叫子音，是指气流在口腔或咽头受到阻碍而形成的音。发音时气流受到发音器官的各种阻碍，声带不一定振动，不够清晰响亮的音素叫辅音。气流从肺里出来不一定振动声带，通过口腔时受到一定的阻碍，这种主要依靠阻碍发出的音叫辅音。
公理,https://www.baike.com/wiki/公理,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/d1b52ac27ae54f02b27e930d1a33cc25~tplv-mlhdmxsy5m-q75:0:0.image,公理是一个汉语词汇，读音为gōng lǐ，是指依据人类理性的不证自明的基本事实，经过人类长期反复实践的考验，不需要再加证明的基本命题。在数学中，公理这一词被用于两种相关但相异的意思之下——逻辑公理和非逻辑公理。在这两种意义之下，公理都是用来推导其他命题的起点。和定理不同，一个公理（除非有冗余的）不能被其他公理推导出来，否则它就不是起点本身，而是能够从起点得出的某种结果—可以干脆被归为定理了。
黑龙会,https://www.baike.com/wiki/黑龙会,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/e990d8d2e11d48399375c9c8c9d32db4~tplv-mlhdmxsy5m-q75:0:0.image,日本军国主义组织，成立于1901年2月23日，由头山满、内田良平等人在原玄洋基础上成立，目的在于谋取黑龙江流域为日本领土，其会名即从黑龙江而来。后一度与孙中山等革命党人展开合作，图谋推翻中国清朝政府。1905年8月20日，在黑龙会的斡旋下，中国境内的各派资产阶级革命组织在日本东京黑龙会总部共同成立了中国同盟会（中国国民党的前身）。解散于1945年。
信息传递,https://www.baike.com/wiki/信息传递,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/8bd4a20a8f734eafb42bc19097dc3ef6~tplv-mlhdmxsy5m-q75:0:0.image,信息传递是现代化管理的基本要求。信息传递的广义含义是信息在媒介体之间的转移。严格地说，所有信息处理都是信息在组织内部的传递，也就是信息在物理位置上的移动。信息传递是通过文字、语言、电码、图像、色彩、光、气味等传播渠道进行的。信息传送方式有单向传送、双向传送、半双向传送(每次传送只能一个方向)、多道传送(一个通道通过多个信号)等。
基督教,https://www.baike.com/wiki/基督教,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/ed8827acdd3e4686a0a05030b6da1272~tplv-mlhdmxsy5m-q75:0:0.image,基督教是对奉耶稣基督为救世主的各教派统称，亦称基督宗教。公元1世纪，发源于罗马的巴勒斯坦省（今日的以色列、巴勒斯坦和约旦地区）。它建立的根基是耶稣基督的诞生、传道、死亡与复活。基督教主要包括：天主教、新教、东正教三大教派和其他一些较小教派。在中国，因为历史翻译的原因，通常把新教称为基督教，为了说明“基督教”的确切概念，本词条称“新教”为“基督新教”，而不是惯称的“基督教”。基督教信仰以耶稣基督为中心，以圣经为蓝本，核心思想是福音，即上帝耶稣基督的救恩，充分彰显了上帝对全人类和整个宇宙舍己无私的大爱。神爱世人，甚至将他的独生子（耶稣基督）赐给他们，叫一切信他的，不至灭亡，反得永生。基督教与佛教、
曲直,https://www.baike.com/wiki/曲直,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/08a56e5e0c284c8ab98861b99376e39d~tplv-mlhdmxsy5m-q75:0:0.image,曲直，1968年生，山东莱州人，油画家。先后毕业于解放军艺术学院美术系，中国艺术研究院俄罗斯著名美术家高级研究生班。现为北京军区政治部文艺创作室专职美术创作员，中国美术家协会会员。
王绘春,https://www.baike.com/wiki/王绘春,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/ffbee7bf2a2e46e9bf8ecd17db2a59f0~tplv-mlhdmxsy5m-q75:0:0.image,王绘春，中国大陆男演员，1962年2月6日出生，毕业于山东艺术学院表演系。1990年主演藤敬德执导电视剧《孔子》饰演孔丘，创造了一剧独获五项“飞天奖”的纪录。1998年参演大型历史剧《雍正王朝》饰演八爷(胤禩)奠定了“王爷专业户”基础。2000年参演《李卫当官》饰皇八爷；在《人鬼情缘》中饰王化成。2005年参演《乔家大院》饰演胡沅浦；在《贞观长歌》中饰岑文本。2006年参演热剧《闯关东》饰演张金贵；《大明天下》中饰演阴险狡诈又足智多谋的明朝宦官魏忠贤。2010年参演《西游记》饰演佛祖如来；《大盛魁》中饰演费扬古；《天地民心》主演张观藜；同年在电影《孔子》中饰演黎鉏。2014年参演《勇敢的心》饰
404,https://www.baike.com/404,,
晨昏蒙影,https://www.baike.com/wiki/晨昏蒙影,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/df973e5c23424eb38dc1567d74caf061~tplv-mlhdmxsy5m-q75:0:0.image,日出前和日没后的一段时间内天空呈现出微弱的光亮，这种现象和这段时间都叫作“晨昏蒙影”。这种现象是由大气散射引起的，与季节、当地经纬度和海拔高度以及气象条件等有关。日出前曙光初露的时刻称为晨光始；日没后暮色消失的时刻称为昏影终。
QNX,https://www.baike.com/wiki/QNX,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/f75747bd976648279ee1ab103f39f50f~tplv-mlhdmxsy5m-q75:0:0.image,Gordon Bell和Dan Dodge在1980年成立了Quantum Software Systems公司，他们根据大学时代的一些设想写出了一个能在IBM PC上运行的名叫QUNIX（Quick UNIX）的系统，直到AT&amp;T发律师函过来才把名字改成QNX。
驱动程序,https://www.baike.com/wiki/驱动程序,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/4785cf8bb2e64fe6bca1b9ff788a5b64~tplv-mlhdmxsy5m-q75:0:0.image,驱动程序一般指的是设备驱动程序（Device Driver），是一种可以使计算机和设备通信的特殊程序。相当于硬件的接口，操作系统只有通过这个接口，才能控制硬件设备的工作，假如某设备的驱动程序未能正确安装，便不能正常工作。因此，驱动程序被比作“ 硬件的灵魂”、“硬件的主宰”、和“硬件和系统之间的桥梁”等。
化合量定律,https://www.baike.com/wiki/化合量定律,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/8f3d1b94e0e9420e8467e17360d9b10c~tplv-mlhdmxsy5m-q75:0:0.image,每种化合物中的各元素的化合量之间的比例都可用一个确定的数或这个数的整倍数表示。
我爱我家,https://www.baike.com/wiki/我爱我家,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/c661c647888444dc8d8c27f68c675db7~tplv-mlhdmxsy5m-q75:0:0.image,《我爱我家》是中国国际文化艺术中心出品的家庭情景喜剧，由英达执导，梁左编剧，宋丹丹、文兴宇、杨立新、梁天、关凌主演。该剧讲述了90年代北京一个六口之家以及他们的邻里、亲朋各色人等构成的社会横断面，反映了社会上的各种类型的人物性格，展示了一幅改革大潮中大千世界绚丽斑斓的生活画卷。该剧于1993年首播40集，1994年续播80集。
QQ秀聊天室,https://www.baike.com/wiki/QQ秀聊天室,,"qq秀聊天室简介：QQ游戏大厅中的一种新型聊天室。不再是单纯的文字聊天,玩家进入后可以显示出该用户的。特点：让聊天不再那么枯燥.而且该聊天室加入了&quot;动感魔法&quot;元素,拥有魔力值后玩家就可以在QQ秀聊天室尽情。"
兰德,https://www.baike.com/wiki/兰德,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/19c422af3b5b460dae88d1434d60744e~tplv-mlhdmxsy5m-q75:0:0.image,埃德·兰德（Edwin Herbert Land）（1909一），美国发明家和物理学家。1909年5月7日生于康涅狄格州的布里奇波特。曾就读于哈佛大学，但未毕业。1932年他成功地制出了偏振器，并与别人一起建立了偏振光实验室，制成了多种偏振材料，将其用于太阳镜和其它光学仪器上。
孟祥龙,https://www.baike.com/wiki/孟祥龙,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/68ae259d138e47dbb0b4e39bdbc0c3ba~tplv-mlhdmxsy5m-q75:0:0.image,1989生于天津，是一名篮球运动员，效力于天津荣钢篮球俱乐部。是天津融宝支付男篮的主力球员。2013-14赛季CBA全明星三分球大赛亚军。2013-14赛季常规赛场均出场时间28.6分钟，场均得分11.9分，篮板2.7个，抢断1.1次。
李乃文,https://www.baike.com/wiki/李乃文,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/580e0872519d400eb1442bda7edef663~tplv-mlhdmxsy5m-q75:0:0.image,李乃文，男，1974年10月18日出生于宁夏回族自治区，中国大陆男演员，1993年毕业于中央戏剧学院，北京拾捌文化经纪有限公司签约艺人。2003年出演吕小品执导的情景喜剧《好市多多》。2004年，在唐大年执导的电视剧《动什么别动感情》出演小李美刀一角。2008年，主演毛卫宁执导的反特剧《身份的证明》。2009年，在齐星执导的《爱在苍茫大地》中饰演膏药。2010年加盟草根谍战剧《借枪》，饰演杨小菊。2011年，同王丽坤领衔主演现代家庭伦理剧《婚巢》。2013年，与沙溢、马苏搭档出演都市轻喜剧《结婚前规则》。2014年，李乃文主演张惠中执导的电视剧版《钢的琴》，与宋丹丹、朱媛媛、朱泳腾、郭达领衔主
Edition,https://www.baike.com/wiki/Edition,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/b2d79e9aec9349b4b0dfda12e3e3c73d~tplv-mlhdmxsy5m-q75:0:0.image,edition是一个以e为首字母的单词，美式和英式发音不同。它是一个名词，意思有好几种：1.版本，版；2.（报纸、杂志的）一份；3.（广播、电视节目的）一期；4.（书、报、杂志等的）一版；5.印刷总数。
Windows,https://www.baike.com/wiki/Windows,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/888331a9a9a74d569a9a4f6d3617bbfd~tplv-mlhdmxsy5m-q75:0:0.image,Microsoft Windows操作系统是美国微软公司研发的一套操作系统，它问世于1985年，起初仅仅是Microsoft-DOS模拟环境，后续的系统版本由于微软不断的更新升级，不但易用，也慢慢的成为家家户户人们最喜爱的操作系统。
Tablet,https://www.baike.com/wiki/Tablet,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/be145e0eb80b436290062ea66000130d~tplv-mlhdmxsy5m-q75:0:0.image,tablet，英语名词、动词。名词意思是药片，碑，匾，便笺簿，小块；动词意思是用碑牌纪念，将（备忘录等）写在板上，将…制成小片或小块。
PC,https://www.baike.com/wiki/PC,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/7c1fc5a0825640948b8d68b34dc3d76c~tplv-mlhdmxsy5m-q75:0:0.image,聚碳酸酯（英文简称PC）是分子链中含有碳酸酯基的高分子聚合物，根据酯基的结构可分为脂肪族、芳香族、脂肪族－芳香族等多种类型。其中由于脂肪族和脂肪族－芳香族聚碳酸酯的机械性能较低，从而限制了其在工程塑料方面的应用。仅有芳香族聚碳酸酯获得了工业化生产。由于聚碳酸酯结构上的特殊性，已成为五大工程塑料中增长速度最快的通用工程塑料。
XP,https://www.baike.com/wiki/XP,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/7f2d79dc968b46769f3dd59f0bc9d8fb~tplv-mlhdmxsy5m-q75:0:0.image,Windows XP是美国微软公司研发的基于X86、X64架构的PC和平板电脑使用的操作系统，于2001年8月24日发布RTM版本，并于2001年10月25日开始零售。 其名字中“XP”的意思来自英文中的“体验（Experience）”。该系统是继Windows 2000及Windows ME之后的下一代Windows操作系统，也是微软首个面向消费者且使用Windows NT5.1架构的操作系统。2014年4月8日，微软终止对该系统的技术支持，但在此之后仍在一些重大计算机安全事件中对该系统发布了补丁。
企业QQ,https://www.baike.com/wiki/企业QQ,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/07d255dfe36944428a6519091ce0504a~tplv-mlhdmxsy5m-q75:0:0.image,企业QQ是腾讯公司专为中小企业搭建企业级即时通讯工具。核心功能是帮助企业内外部沟通，强化办公管理。很多中小企业正在使用企业QQ。“安全、高效、可管理”的办公管理理念，无缝连接8亿QQ活跃用户，既满足了企业成员各种内部通讯需要，又最大程度满足了企业对外联系需求，在实现企业即时通信的模式多样化的同时，提升了企业即时通讯效率。2019年1月22日起， “企业QQ”升级为“企点-企业QQ2.0(协同)”，简称“企业QQ2.0”。
喜羊羊与灰太狼,https://www.baike.com/wiki/喜羊羊与灰太狼,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/7900af829eb148fc82fd553cb18af09b~tplv-mlhdmxsy5m-q75:0:0.image,《喜羊羊与灰太狼》是由广东原创动力文化传播有限公司制作的原创动画系列作品。动画主要讲述在羊历3513年，青青草原上，羊羊族群已经十分兴旺发达。在羊羊一族里面已经有小镇，有学校，有超市，有美容院，所有羊羊族群的羊都幸福快乐地生活。截至2020年1月，《喜羊羊与灰太狼》共播出作品31部2427集（主线21部1802集，网络短剧10部625集），电影9部，舞台剧5部。
链路控制协议,https://www.baike.com/wiki/链路控制协议,,链路控制协议，简称LCP（Link Control Protocol）。它是PPP协议的一个子集，在PPP通信中，发送端和接收端通过发送LCP包来确定那些在数据传输中的必要信息。在通过点对点链接建立通信之前，每个点对点链接的端必须发出链路控制协议包。不论链路控制协议包连接接不接受它的同等连接认证，它们的包大小限制是相同的，还有相同的错误控制。基本上，链接控制协议包会检查链路的连接，看它是不是能够支持用预计的传输速度进行数据传输。一旦LCP包接受了这个链接，传输将在网络中进行；如果LCP不能承担传输任务，它就会中止链接。
VISA,https://www.baike.com/wiki/VISA,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/da3f844d9d584986b2860a9f71c53443~tplv-mlhdmxsy5m-q75:0:0.image,VISA又译为维萨，是一个信用卡品牌，由位于美国加利福尼亚州圣弗朗西斯科市的Visa国际组织负责经营和管理。VISA卡于1976年开始发行，它的前身是由美洲银行所发行的Bank Americard。2017年6月，《2017年BrandZ全球最具价值品牌百强榜》公布，Visa以1109.99亿美元的品牌价值排第7名。 2018年5月29日，《2018年BrandZ全球最具价值品牌100强》发布，VISA排名第7位。 2018年12月，VISA入围2018世界品牌500强。2020年5月，《2020福布斯全球企业2000强榜》发布，VISA排名第141位。
马卡洛夫,https://www.baike.com/wiki/马卡洛夫,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/bc09922bc8834f58a38c8ac2c2fdd7e9~tplv-mlhdmxsy5m-q75:0:0.image,马卡罗夫·朵勒阿是日本动漫《妖精的尾巴》中的登场角色，是魔导师公会妖精尾巴第三代、六代会长和八代会长，魔力和实力在圣十中名列前茅。对待公会成员温柔体贴。在天狼岛与公会成员对战黑龙阿库诺罗利亚后失踪七年，七年后回归公会。
洪武,https://www.baike.com/wiki/洪武,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/6cbe4cc6dca94177b9a4f65c92f5696d~tplv-mlhdmxsy5m-q75:0:0.image,洪武是年号名，共使用三次。本条目只介绍年号，生平事迹详看专人条目。
琴酒,https://www.baike.com/wiki/琴酒,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/ecf26b5c12774b468e90d26d05dfa4ed~tplv-mlhdmxsy5m-q75:0:0.image,日本动漫《名侦探柯南》中的反派角色，黑衣组织重要成员，经常和伏特加一起出现。是最早登场也是最重要的组织成员之一。身穿黑大衣，银色（早期为金色）长发，脸总被帽子和刘海半遮掩着，左撇子。冷酷残忍，头脑冷静，似乎可以毫不犹豫地杀死任何人。经常执行各种暗杀和清除组织内奸的任务，是给新一灌下APTX4869使其身体变小的罪魁祸首。爱车是黑色的保时捷356A。
武备志,https://www.baike.com/wiki/武备志,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/79ebe4672ad24c679f3da36323caf073~tplv-mlhdmxsy5m-q75:0:0.image,《武备志》是明代重要的军事著作，属于中国古代字数最多的一部综合性兵书。明朝茅元仪辑，240卷，文200 余万字，图738幅，有明天启元年（1621）本、清道光中活字排印本、日本宽文年间（1661～1672）须原屋茂兵卫等刊本流传。清乾隆年间曾被列为禁书。
空泡,https://www.baike.com/wiki/空泡,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/cc966c266ad64270b26dd3f73c4bbc67~tplv-mlhdmxsy5m-q75:0:0.image,空泡(Cavity)是在液体介质遭到连续性破坏的基础上出现的，是压力降低的结果。或者说，当液体内某点压力降低到某个临界压力以下时，液体发生汽化，先是微观的，然后成为宏观的小气泡，尔后在液体内部或液体与固体的交界面上，汇合形成较大的蒸汽与气体的空腔，称为空泡。空泡的产生、发展与溃灭过程称为空化现象(Cavitation Phenomenon)。液体中存在气核(微小气泡)和压力降低是空化发生的两个必要条件。
能量,https://www.baike.com/wiki/能量,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/e543de29cd994887a43efcf7d11f1581~tplv-mlhdmxsy5m-q75:0:0.image,"能量（energy）是物质的基本单元在空间中的运动周期范围的测量。现代物理学已明确了质量与能量之间的数量关系，即爱因斯坦的质能关系式：E&#x3D;MC²。能量的单位与功的单位相同，在国际单位制中是焦耳（J）。在原子物理学、原子核物理学、粒子物理学等领域中常用电子伏（eV）作为单位，1电子伏&#x3D;1.602,18×10焦。物理领域，也用尔格（erg）作为能量单位，1尔格&#x3D;10焦。能量以多种不同的形式存在；按照物质的不同运动形式分类，能量可分为机械能、化学能、热能、电能、辐射能、核能、光能、潮汐能等。这些不同形式的能量之间可以通过物理效应或化学反应而相互转化。各种场也具有能量。能量的本质是物理意义上四维空间度"
马尼拉,https://www.baike.com/wiki/马尼拉,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/10b54e15c13e44d682cf96a609c1f20e~tplv-mlhdmxsy5m-q75:0:0.image,马尼拉（Manila），菲律宾首都及第一大城市，是全世界最具国际化的城市之一，同时也是全世界最多元化的城市之一，被人们称为“亚洲的纽约”。马尼拉，是菲律宾的首都城市和最大的港口，位于菲律宾最大岛屿－吕宋岛马尼拉湾东岸，也称“小吕宋”，濒临天然的优良港湾——马尼拉湾。马尼拉建在巴石河两岸。河流把城市分成两大部分，14个区中7个区在巴石河北岸，6个区在南岸。城区被分成两部分，河上6座桥梁把城市南北两部分连结起来，马尼拉市人口为1780148人（2015年）。1976年11月，菲律宾政府决定把马尼拉、奎松、卡洛奥坎、帕萨伊4个市和玛卡蒂等17个市镇，组成马尼拉大都会，即国家首都大区，面积达638.5
介质访问控制,https://www.baike.com/wiki/介质访问控制,,介质访问控制简称MAC。 是解决当 局域网中共用信道的使用产生竞争时，如何分配信道的使用权问题。
404,https://www.baike.com/404,,
手舞足蹈,https://www.baike.com/wiki/手舞足蹈,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/fc6b3f06334d4f36bdff5885ad8ad93e~tplv-mlhdmxsy5m-q75:0:0.image,手舞足蹈指手足不自主动弹如舞蹈之状。常见于癫狂、肝风内动等病证中。
吴文俊,https://www.baike.com/wiki/吴文俊,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/4537d257457e40a0ae11b4a113130e84~tplv-mlhdmxsy5m-q75:0:0.image,吴文俊（1919年5月12日－2017年5月7日），1919年5月12日出生于上海，祖籍浙江嘉兴，数学家，中国科学院院士，中国科学院数学与系统科学研究院研究员，系统科学研究所名誉所长。吴文俊毕业于交通大学数学系，1949年，获法国斯特拉斯堡大学博士学位；1957年，当选为中国科学院学部委员（院士）；1991年，当选第三世界科学院院士；陈嘉庚科学奖获得者 ，2001年2月，获2000年度国家最高科学技术奖。吴文俊的研究工作涉及数学的诸多领域，其主要成就表现在拓扑学和数学机械化两个领域。他为拓扑学做了奠基性的工作；他的示性类和示嵌类研究被国际数学界称为“吴公式”，“吴示性类”，“吴示嵌类”，至今仍
芳香烃,https://www.baike.com/wiki/芳香烃,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/0d974c45ff01449a970167cd272ec352~tplv-mlhdmxsy5m-q75:0:0.image,芳香烃，通常指分子中含有苯环结构的碳氢化合物。是闭链类的一种。具有苯环基本结构，历史上早期发现的这类化合物多有芳香味道，所以称这些烃类物质为芳香烃，后来发现的不具有芳香味道的烃类也都统一沿用这种叫法。例如苯、二甲苯、萘等。苯的同系物的通式是CnH2n-6 (n≥6)。芳香烃的π 电子数为4n+2 (n为非负整数)。
耻骨,https://www.baike.com/wiki/耻骨,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/510e4a265f0448249c58cd3e2f43af6e~tplv-mlhdmxsy5m-q75:0:0.image,耻骨（pubis）：位于髋骨的前下部，分为体及上、下两支。耻骨占髋骨的2/5。耻骨是位于骨盆前方的两片骨头，中间有空隙而非紧靠在一起，两片骨头间靠韧带及纤维软骨组织联接起来，这个区域就叫耻骨联合。
吉乌塞普·贝尔戈米,https://www.baike.com/wiki/吉乌塞普·贝尔戈米,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/6d42eb0ac5674287b211aeae9794da4b~tplv-mlhdmxsy5m-q75:0:0.image,吉乌塞普·贝尔戈米（Giuseppe Bergomi），1963年12月22日出生于意大利米兰，意大利足球运动员，司职后卫，职业生涯全部效力于国际米兰足球俱乐部。1980年，17岁的吉乌塞普·贝尔戈米开始职业生涯。在贝尔戈米的“俱乐部简历”上，只有一个名字，那就是国际米兰。从1980年到1999年，贝尔戈米一直身披蓝黑战袍征战，从未转会，被视为忠臣的代表。1999年，吉乌塞普·贝尔戈米宣布退役。
兰州大学,https://www.baike.com/wiki/兰州大学,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/1ebc2509f3ad4f36a3d78f68c7166aec~tplv-mlhdmxsy5m-q75:0:0.image,兰州大学，简称“兰大”，中华人民共和国教育部直属全国重点大学，中央直管副部级建制，由国家国防科技工业局与教育部共建，国家”双一流“世界一流大学建设高校A类，国家”985工程“、”211工程“重点建设高校，入选珠峰计划、2011计划、111计划、卓越法律人才教育培养计划、卓越医生教育培养计划、卓越农林人才教育培养计划、国家大学生创新性实验计划、国家级大学生创新创业训练计划、国家建设高水平大学公派研究生项目、新工科研究与实践项目、中国政府奖学金来华留学生接收院校、全国深化创新创业教育改革示范高校，全国首批具有学士、硕士、博士学位授予权和首批建立博士后科研流动站的高校，经教育部批准建有研究生院，学位
固有词,https://www.baike.com/wiki/固有词,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/ba506c85c8d247e59cd088ead2e7d942~tplv-mlhdmxsy5m-q75:0:0.image,固有词，主要指汉字文化圈（东亚文化圈）内的朝鲜/韩国、越南、日本、琉球等国语言中本身就存在的、而不是从中国传入的词汇。固有词由所在地民族自行发明并使用，无对应的实意汉字。
异齿龙,https://www.baike.com/wiki/异齿龙,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/cb682f9f86c64996aac4592d2c5b5049~tplv-mlhdmxsy5m-q75:0:0.image,异齿龙（Dimetrodon）又名异齿兽、长棘龙、两异齿龙，是鸟臀目恐龙，生存于侏罗纪早期，约2亿8000万-2亿6500万年前。异齿龙与哺乳类的关系较接近，离真爬行动物（如恐龙、蜥蜴、鸟等）较远。不同于二叠纪的同名动物，侏罗纪的异齿龙的确是一种恐龙，而二叠纪的异齿龙被认为是盘龙类，而盘龙类被分为似哺乳动物，在认定名称时应注意区分。
张捷,https://www.baike.com/wiki/张捷,//p3-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/83212374849942c28a1c7f18c96ef7fb~tplv-mlhdmxsy5m-q75:0:0.image,张捷 字半白，号奎庐，1963年生于浙江台州。先后毕业于中国美术学院国画系本科和研究生班。
中国科学报,https://www.baike.com/wiki/中国科学报,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/31b0fb46c81a4703ae8b689f9d2bee84~tplv-mlhdmxsy5m-q75:0:0.image,《中国科学报》，前身为创办于1959年的《科学报》，后经停刊并于1979年复刊，1989年更名《中国科学报》，1999年更名《科学时报》，2012年恢复《中国科学报》。2013年10月后由中国科学院主管，中国科学院、中国工程院、国家自然科学基金委员会、中国科学技术协会共同主办。2018年03月，获得第三届全国“百强报纸”。
阿尔弗雷德·赛耶·马汉,https://www.baike.com/wiki/阿尔弗雷德·赛耶·马汉,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/f554a659ec4c4ae59568e86fc9312319~tplv-mlhdmxsy5m-q75:0:0.image,阿尔弗雷德·赛耶·马汉（Alfred Thayer Mahan，1840年9月27日-1914年12月1日）。马汉的思想深受古希腊雅典海军统帅地米斯托克利及政治家伯里克利的影响，主要著述有《海权对历史的影响》，《海权对法国革命及帝国的影响，1793－1812》，《海权的影响与1812年战争的关系》，《海军战略》等。
铁器,https://www.baike.com/wiki/铁器,//p9-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/8bccde4388ac465b9eefea127bf2125b~tplv-mlhdmxsy5m-q75:0:0.image,铁器（Iron Implements）以铁矿石冶炼加工制成的器物。铁器的出现使人类历史产生了划时代的进步。目前世界上出土的最古老冶炼铁器是土耳其（安纳托利亚）北部赫梯先民墓葬中出土的铜柄铁刃匕首，距今4500年（公元前2500年）。。中国目前发现的最古老冶炼铁器是甘肃省临潭县磨沟寺洼文化墓葬出土的两块铁条，距今3510年~3310年之间（公元前1510年~公元前1310年）
Windows,https://www.baike.com/wiki/Windows,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/888331a9a9a74d569a9a4f6d3617bbfd~tplv-mlhdmxsy5m-q75:0:0.image,Microsoft Windows操作系统是美国微软公司研发的一套操作系统，它问世于1985年，起初仅仅是Microsoft-DOS模拟环境，后续的系统版本由于微软不断的更新升级，不但易用，也慢慢的成为家家户户人们最喜爱的操作系统。
ME,https://www.baike.com/wiki/ME,//p1-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/50f32f71703e4b20b18e7387e9f0ad6e~tplv-mlhdmxsy5m-q75:0:0.image,"英文中我的宾语形式,相对于主语I而言。pron. 我（宾格）n. 自我；极端自私的人；自我的一部分n. (Me)人名；(日)马(姓)；(朝)袂；(阿拉伯、柬、老)梅"
保存文档,https://www.baike.com/wiki/保存文档,,保存文档是指将文档存储到某个地方，以便下次使用。
革命,https://www.baike.com/wiki/革命,//p6-bk.byteimg.com/tos-cn-i-mlhdmxsy5m/37fd5cc82bf94f809073350fc44a4308~tplv-mlhdmxsy5m-q75:0:0.image,革命，本义指变革天命，后词义扩大，泛指重大革新，不限于政治。因古代认为天子受天命，故更替朝代，谓之革命。最早见于《周易·革卦·彖传》：“天地革而四时成，汤武革命，顺乎天而应乎人。”“革命”原本用于君主制朝代之变革，日本人将之略微扩大语义，亦用于共和制变革君主制，如率先称呼孙中山等人为“革命党”。清末，“革命”词义更加扩大，泛指重大革新。
